user_id,loan_amount_inr,existing_debt,annual_income,credit_score
USR_08083,47000,26161,199000,567
USR_08084,5000,1570,229000,638
USR_08085,27000,6017,138000,701
USR_08086,3000,222,279000,696
USR_08087,16000,5269,149000,679
USR_08088,34000,16971,164000,603
USR_08089,13000,1229,199000,689
USR_08090,7000,926,341000,651
USR_08091,51000,17473,94000,678
USR_08092,19000,6304,110000,745
USR_08093,13000,6819,95000,566
USR_08094,22000,7212,124000,676
USR_08095,307000,115617,509000,659
USR_08096,69000,20247,257000,716
USR_08097,70000,24909,65000,774
USR_08098,34000,2355,100000,772
USR_08099,26000,938,219000,708
USR_08100,2000,1142,78000,608
USR_08101,11000,4159,91000,620
USR_08102,13000,2758,477000,700
USR_08103,3000,1828,99000,559
USR_08104,6000,2015,349000,633
USR_08105,3000,805,444000,598
USR_08106,21000,6394,90000,567
USR_08107,49000,16861,79000,667
USR_08108,66000,41027,130000,705
USR_08109,33000,4774,68000,692
USR_08110,8000,920,179000,658
USR_08111,3000,428,138000,625
USR_08112,3000,191,217000,613
USR_08113,6000,1166,497000,711
USR_08114,9000,1874,313000,614
USR_08115,18000,1215,240000,612
USR_08116,7000,5347,33000,678
USR_08117,30000,15861,232000,581
USR_08118,17000,9953,645000,655
USR_08119,22000,876,14000,612
USR_08120,68000,43428,282000,602
USR_08121,6000,4349,143000,632
USR_08122,33000,9032,82000,702
USR_08123,21000,10836,308000,662
USR_08124,15000,1226,639000,670
USR_08125,53000,18363,302000,703
USR_08126,53000,9047,120000,693
USR_08127,8000,623,76000,637
USR_08128,18000,2838,182000,688
USR_08129,29000,6250,327000,638
USR_08130,16000,1669,119000,680
USR_08131,39000,8674,129000,722
USR_08132,29000,21258,1555000,686
USR_08133,137000,13210,385000,562
USR_08134,4000,826,408000,615
USR_08135,19000,4230,50000,695
USR_08136,8000,920,92000,499
USR_08137,40000,19150,172000,672
USR_08138,4000,1858,73000,668
USR_08139,31000,12998,585000,840
USR_08140,11000,6068,502000,680
USR_08141,10000,2514,106000,642
USR_08142,5000,373,678000,731
USR_08143,13000,8794,162000,625
USR_08144,65000,48117,1291000,652
USR_08145,21000,2442,182000,656
USR_08146,41000,2355,258000,692
USR_08147,116000,27697,498000,585
USR_08148,28000,8284,452000,708
USR_08149,12000,5227,244000,613
USR_08150,35000,12701,145000,794
USR_08151,12000,6749,245000,544
USR_08152,13000,8130,84000,596
USR_08153,4000,1073,183000,507
USR_08154,55000,13641,67000,850
USR_08155,14000,2217,39000,564
USR_08156,26000,3016,169000,703
USR_08157,7000,1037,446000,700
USR_08158,34000,18930,341000,586
USR_08159,10000,3766,152000,704
USR_08160,19000,3214,658000,575
USR_08161,52000,22756,103000,593
USR_08162,48000,6600,35000,540
USR_08163,21000,3241,28000,696
USR_08164,3000,887,63000,512
USR_08165,439000,29459,312000,677
USR_08166,126000,77811,97000,641
USR_08167,45000,1540,235000,772
USR_08168,10000,2873,607000,652
USR_08169,19000,7969,67000,709
USR_08170,12000,3963,238000,685
USR_08171,77000,3599,250000,642
USR_08172,28000,9682,81000,728
USR_08173,10000,1680,480000,676
USR_08174,13000,2515,129000,712
USR_08175,67000,30096,119000,585
USR_08176,109000,7633,881000,686
USR_08177,101000,20149,247000,706
USR_08178,46000,15604,341000,573
USR_08179,17000,4527,481000,644
USR_08180,0,0,96000,528
USR_08181,29000,4055,442000,538
USR_08182,21000,2232,108000,645
USR_08183,25000,7434,105000,776
USR_08184,23000,14014,130000,781
USR_08185,5000,1150,98000,628
USR_08186,38000,12134,314000,583
USR_08187,41000,1177,201000,714
USR_08188,43000,22,109000,509
USR_08189,56000,4797,279000,621
USR_08190,40000,14462,130000,597
USR_08191,14000,1679,125000,643
USR_08192,20000,2519,169000,746
USR_08193,24000,2324,235000,468
USR_08194,24000,9778,222000,671
USR_08195,59000,18169,121000,674
USR_08196,41000,16288,320000,645
USR_08197,175000,123516,136000,670
USR_08198,200000,50690,96000,685
USR_08199,23000,11061,50000,661
USR_08200,0,0,357000,507
USR_08201,75000,29300,164000,587
USR_08202,12000,3118,192000,761
USR_08203,9000,7761,375000,568
USR_08204,14000,6679,111000,655
USR_08205,14000,5832,54000,599
USR_08206,40000,8280,172000,691
USR_08207,4000,1150,208000,635
USR_08208,7000,3900,131000,695
USR_08209,31000,10410,529000,676
USR_08210,41000,14913,22000,622
USR_08211,41000,11087,398000,493
USR_08212,10000,3720,306000,589
USR_08213,8000,2091,234000,565
USR_08214,13000,6259,11000,565
USR_08215,27000,8713,454000,685
USR_08216,97000,20711,71000,791
USR_08217,2000,980,108000,477
USR_08218,17000,3663,141000,544
USR_08219,5000,1753,225000,666
USR_08220,4000,982,271000,632
USR_08221,57000,8158,332000,681
USR_08222,37000,9651,312000,646
USR_08223,34000,5184,199000,742
USR_08224,55000,23840,227000,689
USR_08225,13000,1398,68000,711
USR_08226,14000,4394,89000,721
USR_08227,195000,67907,333000,566
USR_08228,17000,9969,317000,691
USR_08229,45000,5574,290000,695
USR_08230,22000,541,107000,626
USR_08231,3000,1360,337000,625
USR_08232,2000,855,64000,627
USR_08233,12000,640,385000,588
USR_08234,63000,21773,132000,553
USR_08235,48000,1444,626000,800
USR_08236,54000,25161,48000,725
USR_08237,8000,1919,667000,651
USR_08238,110000,66250,121000,547
USR_08239,8000,2015,120000,688
USR_08240,27000,945,190000,624
USR_08241,21000,6630,93000,639
USR_08242,18000,96,153000,807
USR_08243,84000,15916,90000,782
USR_08244,10000,3687,92000,484
USR_08245,5000,235,240000,675
USR_08246,22000,6826,79000,661
USR_08247,14000,2190,88000,674
USR_08248,645000,351056,54000,610
USR_08249,43000,19554,108000,650
USR_08250,14000,1561,464000,573
USR_08251,7000,750,82000,722
USR_08252,3000,1004,90000,720
USR_08253,7000,3583,190000,764
USR_08254,24000,17995,120000,595
USR_08255,91000,22316,967000,668
USR_08256,67000,9109,142000,793
USR_08257,27000,4808,212000,602
USR_08258,15000,2108,346000,579
USR_08259,28000,3242,341000,671
USR_08260,13000,4988,196000,731
USR_08261,122000,35087,143000,603
USR_08262,18000,4414,821000,785
USR_08263,20000,3788,150000,585
USR_08264,2000,994,114000,696
USR_08265,18000,723,97000,602
USR_08266,50000,10492,40000,617
USR_08267,7000,2000,314000,707
USR_08268,10000,5187,24000,635
USR_08269,48000,4873,162000,543
USR_08270,5000,974,138000,594
USR_08271,63000,10480,976000,700
USR_08272,12000,3175,37000,677
USR_08273,14000,3615,79000,700
USR_08274,7000,3019,145000,607
USR_08275,32000,9587,138000,575
USR_08276,257000,63321,104000,592
USR_08277,48000,10501,152000,597
USR_08278,9000,1548,59000,646
USR_08279,68000,41608,216000,567
USR_08280,16000,7585,25000,724
USR_08281,87000,19461,159000,686
USR_08282,49000,12989,100000,589
USR_08283,1000,34,366000,636
USR_08284,8000,2032,662000,587
USR_08285,56000,4823,124000,639
USR_08286,25000,3360,495000,591
USR_08287,7000,330,126000,799
USR_08288,11000,634,75000,538
USR_08289,3000,1020,657000,561
USR_08290,20000,860,246000,633
USR_08291,200000,83860,163000,656
USR_08292,49000,8184,282000,657
USR_08293,196000,44176,202000,714
USR_08294,53000,26524,153000,680
USR_08295,61000,23345,56000,585
USR_08296,158000,16477,131000,724
USR_08297,32000,1612,267000,693
USR_08298,18000,999,147000,747
USR_08299,61000,24680,334000,653
USR_08300,94000,24092,221000,726
USR_08301,13000,2336,80000,459
USR_08302,10000,3678,56000,616
USR_08303,25000,4859,143000,586
USR_08304,50000,5669,107000,699
USR_08305,48000,8875,213000,598
USR_08306,5000,514,91000,718
USR_08307,148000,26558,99000,705
USR_08308,11000,3276,377000,607
USR_08309,16000,6023,183000,666
USR_08310,8000,1701,92000,634
USR_08311,327000,105179,165000,658
USR_08312,28000,2067,490000,702
USR_08313,9000,843,205000,627
USR_08314,52000,917,261000,534
USR_08315,47000,9708,89000,691
USR_08316,18000,993,369000,725
USR_08317,51000,10978,1039000,531
USR_08318,9000,3619,86000,647
USR_08319,13000,6221,63000,584
USR_08320,2000,168,187000,728
USR_08321,5000,1716,327000,732
USR_08322,134000,35733,151000,593
USR_08323,113000,19916,70000,557
USR_08324,23000,5199,149000,667
USR_08325,116000,48065,262000,572
USR_08326,18000,8324,117000,710
USR_08327,17000,13725,264000,640
USR_08328,23000,9954,413000,762
USR_08329,19000,5181,197000,765
USR_08330,17000,5978,159000,758
USR_08331,69000,17339,315000,678
USR_08332,25000,5283,82000,583
USR_08333,44000,19844,75000,546
USR_08334,61000,5096,131000,691
USR_08335,32000,15929,109000,696
USR_08336,8000,4334,85000,668
USR_08337,5000,2776,703000,556
USR_08338,25000,7167,925000,594
USR_08339,18000,7235,122000,655
USR_08340,24000,2261,175000,607
USR_08341,21000,5058,140000,595
USR_08342,291000,127672,394000,582
USR_08343,5000,1046,462000,640
USR_08344,3000,740,39000,635
USR_08345,30000,9885,238000,592
USR_08346,15000,2840,57000,650
USR_08347,30000,8542,664000,667
USR_08348,39000,15675,231000,674
USR_08349,79000,15507,84000,582
USR_08350,4000,668,134000,628
USR_08351,12000,3348,129000,651
USR_08352,33000,12451,247000,658
USR_08353,47000,22886,374000,556
USR_08354,197000,120483,64000,626
USR_08355,57000,27285,708000,691
USR_08356,20000,7680,588000,608
USR_08357,9000,2520,80000,674
USR_08358,12000,4500,172000,651
USR_08359,12000,4716,639000,617
USR_08360,42000,10516,436000,738
USR_08361,28000,5817,124000,628
USR_08362,5000,2490,312000,635
USR_08363,14000,5019,1790000,616
USR_08364,52000,17286,177000,753
USR_08365,31000,12654,98000,747
USR_08366,38000,2715,186000,730
USR_08367,32000,5241,198000,710
USR_08368,112000,12794,106000,588
USR_08369,27000,12406,231000,618
USR_08370,14000,5551,59000,596
USR_08371,8000,3111,95000,722
USR_08372,28000,4349,298000,813
USR_08373,1000,286,39000,697
USR_08374,18000,6831,335000,767
USR_08375,17000,4850,32000,682
USR_08376,5000,84,40000,672
USR_08377,8000,4002,109000,609
USR_08378,49000,8179,204000,692
USR_08379,27000,12012,469000,713
USR_08380,24000,2840,170000,723
USR_08381,29000,7621,133000,657
USR_08382,24000,4084,258000,663
USR_08383,76000,12687,81000,645
USR_08384,24000,2724,181000,610
USR_08385,5000,703,62000,711
USR_08386,112000,9693,173000,517
USR_08387,31000,18045,146000,532
USR_08388,12000,4388,85000,611
USR_08389,6000,1845,185000,560
USR_08390,32000,5980,184000,726
USR_08391,19000,5906,416000,619
USR_08392,106000,11603,45000,711
USR_08393,15000,3085,153000,741
USR_08394,9000,427,88000,654
USR_08395,53000,27176,326000,672
USR_08396,55000,10116,297000,735
USR_08397,26000,1336,244000,719
USR_08398,43000,9313,92000,505
USR_08399,21000,10662,330000,621
USR_08400,27000,10205,47000,685
USR_08401,70000,28370,40000,665
USR_08402,41000,7137,58000,580
USR_08403,18000,7110,158000,530
USR_08404,85000,11244,279000,692
USR_08405,2000,645,15000,590
USR_08406,171000,60079,468000,640
USR_08407,3000,911,180000,660
USR_08408,11000,1812,46000,638
USR_08409,21000,12978,176000,584
USR_08410,19000,4468,390000,644
USR_08411,60000,16475,262000,611
USR_08412,7000,2476,392000,765
USR_08413,28000,1003,54000,664
USR_08414,12000,2991,116000,829
USR_08415,29000,14173,77000,557
USR_08416,20000,2361,643000,628
USR_08417,24000,1128,271000,628
USR_08418,12000,3517,1587000,595
USR_08419,13000,1055,111000,625
USR_08420,29000,10745,91000,616
USR_08421,56000,17014,145000,581
USR_08422,12000,4113,490000,775
USR_08423,9000,1281,121000,644
USR_08424,40000,1737,179000,714
USR_08425,21000,4236,175000,719
USR_08426,50000,20685,167000,749
USR_08427,8000,4421,96000,581
USR_08428,3000,810,145000,738
USR_08429,12000,5623,140000,644
USR_08430,10000,986,161000,792
USR_08431,20000,2507,346000,686
USR_08432,11000,5273,665000,569
USR_08433,46000,3856,83000,738
USR_08434,16000,5037,118000,731
USR_08435,25000,2069,84000,559
USR_08436,25000,9237,189000,702
USR_08437,26000,1425,105000,762
USR_08438,21000,11938,197000,683
USR_08439,36000,1444,393000,581
USR_08440,9000,1093,21000,720
USR_08441,89000,8552,241000,696
USR_08442,17000,4122,112000,633
USR_08443,5000,3680,235000,617
USR_08444,26000,7946,79000,696
USR_08445,9000,2352,423000,586
USR_08446,42000,13737,337000,664
USR_08447,200000,54923,256000,733
USR_08448,10000,1174,306000,756
USR_08449,30000,3674,89000,613
USR_08450,3000,803,99000,538
USR_08451,34000,3685,297000,600
USR_08452,9000,5206,88000,707
USR_08453,11000,1070,517000,598
USR_08454,7000,245,125000,725
USR_08455,45000,2390,243000,597
USR_08456,60000,7594,872000,610
USR_08457,22000,3776,92000,637
USR_08458,9000,1518,171000,716
USR_08459,107000,6456,378000,539
USR_08460,10000,2497,348000,669
USR_08461,2000,530,125000,668
USR_08462,34000,1339,107000,580
USR_08463,7000,381,135000,674
USR_08464,59000,33528,518000,637
USR_08465,15000,2050,130000,570
USR_08466,40000,20548,173000,644
USR_08467,89000,34425,115000,577
USR_08468,6000,1038,286000,605
USR_08469,12000,2776,184000,711
USR_08470,20000,925,72000,628
USR_08471,102000,31576,74000,710
USR_08472,11000,9065,32000,639
USR_08473,12000,3878,83000,582
USR_08474,35000,10461,307000,683
USR_08475,12000,485,469000,689
USR_08476,25000,3306,281000,563
USR_08477,4000,112,253000,729
USR_08478,201000,80323,147000,756
USR_08479,5000,1036,302000,693
USR_08480,15000,6508,204000,655
USR_08481,21000,5272,689000,790
USR_08482,149000,25709,150000,687
USR_08483,5000,2043,476000,663
USR_08484,160000,80260,327000,768
USR_08485,46000,6246,293000,762
USR_08486,33000,13474,32000,549
USR_08487,8000,1154,342000,614
USR_08488,38000,5003,146000,690
USR_08489,10000,3926,114000,735
USR_08490,78000,7082,49000,568
USR_08491,8000,783,162000,713
USR_08492,19000,579,167000,621
USR_08493,12000,1483,57000,700
USR_08494,8000,2254,50000,610
USR_08495,46000,16992,240000,486
USR_08496,37000,7092,326000,526
USR_08497,73000,21337,189000,571
USR_08498,3000,529,408000,608
USR_08499,63000,30863,151000,649
USR_08500,269000,184266,155000,613
USR_08501,14000,2205,78000,646
USR_08502,146000,43444,46000,615
USR_08503,16000,7578,717000,649
USR_08504,5000,2019,402000,715
USR_08505,16000,2292,53000,648
USR_08506,62000,28384,184000,687
USR_08507,9000,689,150000,700
USR_08508,12000,2354,130000,638
USR_08509,39000,20364,117000,524
USR_08510,22000,2034,220000,667
USR_08511,39000,4947,313000,602
USR_08512,27000,9489,224000,710
USR_08513,35000,12752,147000,745
USR_08514,14000,5256,143000,631
USR_08515,27000,326,344000,661
USR_08516,8000,1384,235000,696
USR_08517,79000,16930,172000,593
USR_08518,11000,4019,158000,650
USR_08519,68000,592,214000,541
USR_08520,17000,2378,111000,723
USR_08521,26000,20574,314000,768
USR_08522,13000,6303,68000,656
USR_08523,7000,834,117000,597
USR_08524,3000,832,265000,668
USR_08525,7000,863,65000,560
USR_08526,15000,8642,46000,619
USR_08527,27000,5587,171000,620
USR_08528,60000,5066,41000,613
USR_08529,14000,2702,57000,665
USR_08530,9000,3221,298000,680
USR_08531,5000,1953,138000,650
USR_08532,35000,6868,455000,713
USR_08533,87000,34574,62000,677
USR_08534,78000,12392,150000,615
USR_08535,44000,29754,224000,642
USR_08536,41000,13413,63000,644
USR_08537,120000,27210,371000,623
USR_08538,30000,1672,244000,685
USR_08539,42000,21081,44000,500
USR_08540,15000,12161,157000,652
USR_08541,5000,281,221000,671
USR_08542,11000,1214,101000,691
USR_08543,21000,4654,49000,727
USR_08544,23000,4328,203000,640
USR_08545,151000,37635,954000,708
USR_08546,23000,7191,119000,692
USR_08547,71000,47105,571000,668
USR_08548,14000,625,89000,552
USR_08549,16000,9136,193000,726
USR_08550,5000,601,301000,656
USR_08551,10000,5141,161000,632
USR_08552,37000,7157,128000,569
USR_08553,22000,6704,290000,478
USR_08554,56000,8880,739000,783
USR_08555,26000,1702,206000,671
USR_08556,15000,4124,107000,572
USR_08557,188000,47765,139000,561
USR_08558,20000,6992,1221000,630
USR_08559,70000,24564,181000,706
USR_08560,14000,5679,101000,694
USR_08561,44000,26172,65000,697
USR_08562,55000,12541,37000,587
USR_08563,27000,2365,217000,637
USR_08564,2000,806,274000,658
USR_08565,22000,8569,118000,646
USR_08566,75000,36840,160000,688
USR_08567,37000,9715,63000,760
USR_08568,34000,5978,181000,664
USR_08569,3000,1053,239000,609
USR_08570,10000,1064,106000,548
USR_08571,33000,2586,629000,662
USR_08572,33000,8221,83000,603
USR_08573,74000,44213,204000,680
USR_08574,19000,7862,320000,675
USR_08575,33000,14751,152000,759
USR_08576,22000,1327,139000,664
USR_08577,8000,2797,51000,681
USR_08578,2000,423,482000,604
USR_08579,33000,6666,142000,549
USR_08580,26000,3350,250000,725
USR_08581,11000,4384,278000,734
USR_08582,4000,2220,98000,626
USR_08583,41000,19312,138000,514
USR_08584,16000,862,473000,745
USR_08585,38000,11052,66000,733
USR_08586,142000,70155,892000,641
USR_08587,2000,4,89000,724
USR_08588,10000,277,63000,647
USR_08589,17000,208,180000,665
USR_08590,94000,7259,952000,536
USR_08591,4000,683,35000,735
USR_08592,152000,11121,145000,527
USR_08593,25000,3767,238000,770
USR_08594,20000,3224,167000,777
USR_08595,18000,4971,220000,471
USR_08596,14000,3933,91000,758
USR_08597,62000,9612,100000,633
USR_08598,7000,1130,144000,679
USR_08599,31000,18789,65000,551
USR_08600,15000,2265,157000,627
USR_08601,10000,3764,119000,567
USR_08602,292000,185085,111000,594
USR_08603,33000,14237,210000,735
USR_08604,40000,7533,37000,719
USR_08605,68000,15169,135000,707
USR_08606,5000,1418,1039000,612
USR_08607,127000,5716,68000,601
USR_08608,1000,189,455000,534
USR_08609,10000,2496,170000,697
USR_08610,13000,2939,100000,785
USR_08611,39000,12158,56000,751
USR_08612,27000,7031,181000,652
USR_08613,18000,2634,520000,684
USR_08614,21000,8246,119000,667
USR_08615,8000,2525,152000,713
USR_08616,4000,567,365000,771
USR_08617,45000,23598,213000,610
USR_08618,44000,18147,46000,612
USR_08619,107000,24235,176000,629
USR_08620,9000,846,545000,647
USR_08621,44000,27958,158000,700
USR_08622,16000,7145,18000,645
USR_08623,72000,16496,222000,590
USR_08624,61000,4928,138000,591
USR_08625,27000,10131,37000,567
USR_08626,15000,3040,42000,642
USR_08627,57000,7713,355000,722
USR_08628,42000,29239,90000,679
USR_08629,11000,3276,78000,689
USR_08630,5000,163,158000,574
USR_08631,16000,1385,97000,567
USR_08632,100000,36378,176000,662
USR_08633,69000,11948,138000,737
USR_08634,7000,1646,62000,709
USR_08635,6000,1391,108000,602
USR_08636,78000,4986,231000,810
USR_08637,7000,814,168000,507
USR_08638,36000,3881,152000,652
USR_08639,11000,2073,766000,657
USR_08640,110000,23960,292000,635
USR_08641,10000,3553,321000,686
USR_08642,69000,24397,142000,635
USR_08643,26000,1887,194000,545
USR_08644,28000,1900,115000,643
USR_08645,3000,1693,303000,661
USR_08646,2000,226,148000,713
USR_08647,17000,5958,194000,749
USR_08648,28000,4962,185000,590
USR_08649,7000,2359,160000,767
USR_08650,7000,327,1707000,620
USR_08651,38000,6971,95000,614
USR_08652,38000,4231,94000,621
USR_08653,19000,1626,283000,513
USR_08654,48000,7451,101000,620
USR_08655,6000,650,128000,741
USR_08656,15000,4486,68000,683
USR_08657,114000,26944,241000,665
USR_08658,23000,3405,243000,674
USR_08659,24000,12152,126000,738
USR_08660,221000,8983,288000,588
USR_08661,5000,1378,36000,713
USR_08662,48000,15847,92000,654
USR_08663,116000,17829,142000,595
USR_08664,15000,2605,63000,682
USR_08665,52000,20812,40000,655
USR_08666,8000,2313,127000,593
USR_08667,11000,1525,283000,575
USR_08668,32000,2281,453000,619
USR_08669,48000,9009,105000,614
USR_08670,67000,43980,292000,735
USR_08671,105000,16696,270000,635
USR_08672,20000,7219,431000,623
USR_08673,72000,24569,122000,729
USR_08674,15000,2124,38000,744
USR_08675,54000,10645,172000,591
USR_08676,27000,11296,72000,562
USR_08677,34000,11265,91000,686
USR_08678,33000,5181,127000,635
USR_08679,4000,1242,124000,611
USR_08680,7000,527,182000,722
USR_08681,24000,541,285000,631
USR_08682,4000,957,121000,784
USR_08683,50000,3774,223000,653
USR_08684,52000,6877,164000,661
USR_08685,30000,6309,343000,806
USR_08686,7000,2611,139000,671
USR_08687,87000,8578,152000,600
USR_08688,168000,52931,120000,578
USR_08689,25000,3081,142000,617
USR_08690,36000,29592,86000,666
USR_08691,26000,8679,80000,713
USR_08692,37000,2512,302000,544
USR_08693,19000,5069,68000,650
USR_08694,21000,5219,126000,739
USR_08695,54000,10166,366000,668
USR_08696,229000,56822,122000,744
USR_08697,5000,1771,315000,544
USR_08698,19000,13731,101000,634
USR_08699,6000,2617,70000,658
USR_08700,108000,20255,45000,688
USR_08701,12000,470,465000,590
USR_08702,5000,676,65000,679
USR_08703,41000,12872,295000,684
USR_08704,126000,49511,73000,644
USR_08705,42000,10240,466000,682
USR_08706,27000,5982,951000,672
USR_08707,33000,7369,42000,603
USR_08708,90000,50947,68000,638
USR_08709,9000,4150,302000,562
USR_08710,19000,4238,245000,545
USR_08711,14000,7261,303000,667
USR_08712,6000,879,102000,517
USR_08713,15000,4065,798000,633
USR_08714,66000,21331,178000,678
USR_08715,38000,12349,61000,651
USR_08716,41000,3956,132000,802
USR_08717,25000,3555,62000,679
USR_08718,37000,18651,581000,631
USR_08719,9000,1830,95000,692
USR_08720,16000,8749,241000,558
USR_08721,26000,5080,111000,720
USR_08722,29000,1584,99000,614
USR_08723,30000,2372,35000,727
USR_08724,19000,4373,262000,678
USR_08725,15000,1706,460000,693
USR_08726,518000,211831,78000,611
USR_08727,54000,10319,47000,569
USR_08728,33000,16660,309000,568
USR_08729,17000,4112,43000,529
USR_08730,14000,8068,431000,623
USR_08731,19000,6818,78000,608
USR_08732,29000,3112,67000,720
USR_08733,3000,114,198000,577
USR_08734,4000,252,70000,803
USR_08735,11000,1088,92000,579
USR_08736,27000,12898,216000,586
USR_08737,17000,326,23000,546
USR_08738,96000,9909,605000,650
USR_08739,5000,2663,168000,627
USR_08740,10000,1970,57000,642
USR_08741,100000,27174,72000,678
USR_08742,25000,5907,359000,718
USR_08743,53000,12721,263000,568
USR_08744,171000,47944,493000,651
USR_08745,11000,1029,94000,709
USR_08746,19000,1748,206000,573
USR_08747,16000,876,228000,843
USR_08748,3000,2026,283000,813
USR_08749,16000,120,401000,644
USR_08750,53000,24592,91000,572
USR_08751,37000,3521,148000,581
USR_08752,40000,17028,99000,666
USR_08753,15000,7884,156000,694
USR_08754,11000,1414,284000,521
USR_08755,78000,31789,43000,583
USR_08756,13000,4105,395000,659
USR_08757,29000,5357,65000,551
USR_08758,25000,16519,127000,629
USR_08759,95000,20866,440000,680
USR_08760,58000,9435,211000,638
USR_08761,6000,2200,213000,598
USR_08762,6000,735,63000,656
USR_08763,39000,20116,70000,685
USR_08764,20000,6695,345000,585
USR_08765,13000,797,101000,674
USR_08766,60000,22761,109000,672
USR_08767,26000,797,351000,686
USR_08768,23000,10730,70000,668
USR_08769,48000,21687,201000,659
USR_08770,15000,1846,168000,639
USR_08771,105000,48086,162000,629
USR_08772,10000,2238,107000,700
USR_08773,42000,4627,102000,643
USR_08774,92000,2024,68000,687
USR_08775,5000,2826,239000,686
USR_08776,15000,4050,95000,584
USR_08777,69000,18007,353000,627
USR_08778,70000,24271,135000,646
USR_08779,18000,9596,69000,656
USR_08780,10000,1701,134000,680
USR_08781,57000,6758,117000,662
USR_08782,71000,10079,364000,652
USR_08783,6000,1024,121000,619
USR_08784,6000,391,130000,723
USR_08785,27000,11973,503000,674
USR_08786,41000,23494,244000,642
USR_08787,16000,6963,615000,622
USR_08788,43000,6621,445000,669
USR_08789,10000,4167,80000,652
USR_08790,2000,646,359000,543
USR_08791,14000,2833,551000,580
USR_08792,23000,7946,554000,741
USR_08793,16000,6777,358000,675
USR_08794,6000,3335,352000,605
USR_08795,3000,1168,127000,623
USR_08796,13000,2547,83000,589
USR_08797,54000,1272,122000,613
USR_08798,77000,31149,42000,721
USR_08799,72000,31521,476000,637
USR_08800,9000,1343,129000,708
USR_08801,6000,1327,457000,763
USR_08802,36000,15858,60000,622
USR_08803,41000,2609,386000,559
USR_08804,32000,10705,109000,680
USR_08805,2000,196,58000,592
USR_08806,9000,2322,598000,650
USR_08807,21000,3472,394000,661
USR_08808,35000,9093,192000,780
USR_08809,47000,11961,167000,672
USR_08810,25000,12788,231000,618
USR_08811,30000,1342,190000,693
USR_08812,23000,13140,86000,707
USR_08813,43000,13133,117000,734
USR_08814,30000,18416,781000,585
USR_08815,23000,5506,1380000,740
USR_08816,16000,1365,568000,810
USR_08817,23000,5668,238000,738
USR_08818,35000,15686,124000,751
USR_08819,28000,1083,85000,619
USR_08820,32000,4921,90000,768
USR_08821,84000,1141,104000,616
USR_08822,28000,15857,909000,647
USR_08823,11000,3698,690000,617
USR_08824,53000,9391,295000,609
USR_08825,5000,526,75000,649
USR_08826,7000,1780,332000,569
USR_08827,30000,12035,134000,601
USR_08828,36000,16388,29000,581
USR_08829,6000,1903,204000,757
USR_08830,15000,2788,82000,763
USR_08831,12000,3074,85000,828
USR_08832,13000,3681,133000,645
USR_08833,56000,19393,109000,652
USR_08834,44000,13337,158000,704
USR_08835,21000,5995,152000,560
USR_08836,12000,2292,36000,581
USR_08837,5000,3452,549000,538
USR_08838,91000,36940,74000,708
USR_08839,39000,15022,75000,589
USR_08840,10000,2689,125000,720
USR_08841,45000,9135,149000,617
USR_08842,20000,3450,522000,650
USR_08843,16000,9759,201000,638
USR_08844,34000,9388,256000,663
USR_08845,10000,2299,202000,615
USR_08846,15000,6288,195000,722
USR_08847,24000,9286,208000,638
USR_08848,13000,1072,34000,675
USR_08849,43000,15086,133000,657
USR_08850,142000,70694,412000,579
USR_08851,10000,1167,3812000,744
USR_08852,4000,1331,62000,604
USR_08853,2000,380,228000,706
USR_08854,18000,3642,103000,701
USR_08855,11000,362,837000,545
USR_08856,27000,2371,55000,637
USR_08857,25000,5390,268000,690
USR_08858,4000,2134,52000,629
USR_08859,3000,1585,126000,641
USR_08860,29000,13139,158000,665
USR_08861,25000,8190,382000,623
USR_08862,14000,7488,68000,675
USR_08863,4000,905,276000,652
USR_08864,35000,19218,165000,636
USR_08865,78000,20965,202000,582
USR_08866,29000,7773,350000,678
USR_08867,9000,956,58000,481
USR_08868,23000,10094,311000,668
USR_08869,5000,1688,103000,651
USR_08870,63000,16902,391000,593
USR_08871,23000,3811,212000,552
USR_08872,3000,1055,137000,679
USR_08873,16000,6120,101000,632
USR_08874,35000,8115,314000,659
USR_08875,15000,7872,446000,521
USR_08876,16000,2943,106000,683
USR_08877,6000,1517,65000,715
USR_08878,38000,9983,283000,639
USR_08879,11000,4789,51000,587
USR_08880,2000,642,57000,680
USR_08881,15000,1807,69000,630
USR_08882,58000,15815,116000,710
USR_08883,14000,3457,55000,651
USR_08884,125000,20545,34000,500
USR_08885,33000,5792,65000,485
USR_08886,30000,8286,272000,600
USR_08887,19000,3435,58000,681
USR_08888,20000,6416,123000,615
USR_08889,16000,1783,772000,684
USR_08890,16000,1625,156000,603
USR_08891,37000,10513,214000,794
USR_08892,8000,4438,76000,636
USR_08893,7000,1475,918000,668
USR_08894,7000,566,105000,582
USR_08895,170000,37595,135000,620
USR_08896,37000,20812,466000,684
USR_08897,29000,16560,140000,646
USR_08898,7000,1886,169000,455
USR_08899,41000,11116,129000,684
USR_08900,19000,12338,130000,692
USR_08901,27000,3646,218000,701
USR_08902,8000,2965,253000,726
USR_08903,25000,12765,97000,662
USR_08904,14000,1900,88000,817
USR_08905,10000,1503,99000,666
USR_08906,45000,2525,53000,488
USR_08907,4000,891,45000,665
USR_08908,38000,12953,206000,728
USR_08909,43000,17914,344000,553
